1000
155.323212,833.411346,155.294358
175.188459,179.718005,589.690682
0.000000,0.000000,0.000000
855.800445,875.480348,812.647726
190.956825,932.343226,670.813169
100.133336,105.143746,740.289073
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
118.625723,846.065972,269.836977
436.525767,670.712959,926.922308
235.901642,877.398776,430.866579
272.137242,595.581769,834.106716
53.568540,668.150570,126.496272
178.671410,398.808535,255.932710
194.610540,595.440126,307.963445
294.284834,830.817457,455.596033
258.922916,892.677076,342.248181
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
882.024165,949.536615,564.016791
387.473678,450.825057,258.605333
754.823083,832.051779,858.223407
180.340870,484.754997,411.132862
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
686.517626,934.819091,195.843962
0.000000,0.000000,0.000000
50.111783,763.112050,817.196049
128.539289,956.689241,142.883794
0.000000,0.000000,0.000000
923.736631,964.204755,682.992332
389.726802,736.659923,326.039362
0.000000,0.000000,0.000000
260.596294,287.426006,720.233927
52.219531,249.580283,575.457377
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
153.967789,736.623990,306.855489
672.193322,838.366570,100.358695
0.000000,0.000000,0.000000
308.631824,620.950262,441.576727
0.000000,0.000000,0.000000
542.662808,771.298831,500.249186
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
455.931127,868.930252,426.686664
782.229477,984.588403,651.811067
0.000000,0.000000,0.000000
465.469127,652.719645,69.310421
460.681276,477.366976,253.537222
0.000000,0.000000,0.000000
76.350483,603.652383,743.274386
432.890881,520.090477,625.067547
142.891586,888.232489,396.694207
399.780483,501.634451,199.678985
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
489.242286,790.380245,372.211511
80.477925,496.922878,726.955759
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
659.246244,829.023622,845.547211
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
682.380887,866.436511,747.452974
238.698112,409.979612,999.402017
618.183450,938.776598,320.660355
0.000000,0.000000,0.000000
435.381512,781.368968,843.524891
547.182209,754.088680,177.301398
161.933135,562.909082,527.401377
20.658603,371.676050,773.965042
73.392497,888.206412,3.464797
0.000000,0.000000,0.000000
58.359952,450.588747,615.973242
0.000000,0.000000,0.000000
353.084114,925.262530,43.938132
244.135441,587.875064,570.360300
472.314437,684.217526,395.303750
20.350964,495.094568,439.553306
149.428709,482.246763,450.054826
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
476.088942,602.882444,13.098493
605.844584,889.584468,887.710689
539.103607,761.710048,190.280883
33.974063,605.144347,249.936676
468.184834,902.439641,782.450647
560.222499,904.133191,337.048340
197.610144,509.427891,875.125122
548.571249,706.711860,763.267371
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
280.517181,404.718313,196.560604
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
459.234608,992.222413,352.966191
0.000000,0.000000,0.000000
34.930157,197.995863,405.829671
245.994346,848.519225,554.575541
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
86.822603,166.785766,876.810111
607.474342,672.887438,518.007298
0.000000,0.000000,0.000000
717.397064,738.674125,126.173037
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
9.897478,198.496839,930.285345
72.716057,125.160916,225.781757
0.000000,0.000000,0.000000
33.754865,65.198057,912.122993
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
386.899181,769.662672,178.889181
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
267.541635,571.959897,1.332107
376.217145,810.739284,697.324051
0.000000,0.000000,0.000000
528.685622,829.925894,556.815850
0.000000,0.000000,0.000000
131.506906,914.151383,138.447535
638.083906,846.777209,680.004423
626.848757,641.409720,856.602415
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
208.348890,395.383849,356.848794
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
225.021742,656.625219,768.112277
702.745100,917.243998,887.941308
0.000000,0.000000,0.000000
23.443200,197.502061,265.347758
251.648611,580.224453,418.354746
690.896756,998.746279,286.109876
241.670773,843.029178,597.992248
94.897081,408.711907,332.818887
0.000000,0.000000,0.000000
32.419956,817.076470,343.773637
146.951881,604.416651,545.974656
162.284276,320.742698,482.685267
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
146.036522,168.733117,950.836924
218.148226,874.188248,129.360153
81.073174,160.261618,229.447207
0.000000,0.000000,0.000000
59.572181,589.727532,543.095501
318.650069,337.470989,367.785552
0.000000,0.000000,0.000000
47.968725,212.820926,788.432709
0.000000,0.000000,0.000000
160.235257,362.385260,594.331312
179.198678,793.001565,178.717208
85.180321,709.697826,327.367740
415.247339,571.406765,744.015240
606.525586,896.530499,375.138492
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
208.945642,590.488589,907.226137
0.000000,0.000000,0.000000
25.144286,854.452372,268.711418
52.646797,639.051084,980.184527
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
95.866493,315.719336,886.586858
177.698045,987.315912,790.545921
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
48.925290,142.880059,414.517559
938.360081,966.301218,174.866863
0.000000,0.000000,0.000000
916.807516,948.652561,659.719287
478.915657,529.063485,534.453176
0.000000,0.000000,0.000000
273.483264,285.411489,722.876083
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
839.685052,874.763163,290.141891
228.196401,730.305495,595.537425
317.860923,492.781673,761.102802
0.000000,0.000000,0.000000
4.707908,241.694137,276.961274
375.117818,606.960709,18.469650
0.000000,0.000000,0.000000
264.884361,566.540919,404.846716
0.000000,0.000000,0.000000
245.122588,950.003541,663.644178
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
867.392877,956.797772,162.762085
0.000000,0.000000,0.000000
702.318450,737.025228,670.482471
0.000000,0.000000,0.000000
316.847227,734.475915,661.528807
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
278.431922,644.628664,759.449333
851.740833,966.370914,388.027818
213.541283,688.149189,146.677097
214.193859,527.136833,415.848271
398.033432,922.793590,130.634540
0.000000,0.000000,0.000000
211.774650,459.098549,88.915806
611.500681,704.015673,977.799056
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
543.303408,687.430331,429.409980
0.000000,0.000000,0.000000
637.947797,653.433188,134.278010
0.000000,0.000000,0.000000
342.707823,766.285940,752.226658
0.000000,0.000000,0.000000
164.207502,869.393183,810.185864
104.948903,635.021096,570.765080
121.709386,893.426954,947.426020
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
85.905200,431.643324,702.648680
59.498304,173.892796,250.764565
593.364890,916.148670,911.134529
214.059627,252.409723,74.423432
724.233162,839.827325,259.262463
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
182.734063,904.921313,733.339013
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
480.895612,759.705035,628.462298
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
592.548737,733.339900,306.924322
133.926963,917.189103,746.814542
469.817536,768.482526,145.571061
412.226664,890.009248,348.506580
