70
830.533919,0.513816,736.068601
364.400063,6.626966,206.175284
769.255410,18.404038,93.922570
125.466546,7.671578,13.934436
393.965245,1.411544,565.866614
20.449034,4.301419,922.160914
283.949768,5.620964,980.550655
89.945682,7.427973,940.577034
62.987791,166.472239,985.018746
583.834742,68.756195,998.273811
700.287873,57.926260,999.159490
806.719477,50.487889,971.930149
969.845257,60.978423,949.452672
948.164487,107.025435,982.822794
896.372846,152.590633,992.665888
863.941893,846.955781,988.615320
418.209964,876.844461,991.176099
512.931512,955.291966,969.831479
870.158888,931.175477,963.109995
977.460958,838.686767,982.646272
998.254792,404.802894,903.614877
998.363840,678.639995,811.877988
998.333079,929.299843,103.288683
999.542411,140.208270,466.860968
983.089325,109.751831,828.456233
999.660823,77.127945,74.100218
946.007657,44.870919,623.168358
916.967020,29.212708,492.021324
987.945650,74.863275,20.713638
409.618278,29.671281,1.903895
294.582360,30.086207,0.862325
919.319319,406.887350,2.251109
335.094367,751.240632,4.879783
689.028994,918.173088,5.583477
895.803268,958.176363,18.713221
111.495793,927.619247,30.254702
607.253440,975.241619,79.453623
101.085866,966.000798,111.018961
2.014202,800.133675,18.695977
7.528449,153.475709,4.489301
12.825909,30.682196,98.030875
2.105630,43.345976,604.274336
4.444660,273.924543,109.306661
0.908153,526.513357,583.209754
2.843041,915.821315,589.834185
1.651266,21.889427,772.129617
7.641363,66.513766,855.557766
26.633016,896.413632,868.952391
5.909778,940.627894,595.141013
15.309353,932.689700,262.994975
55.285824,978.943150,362.424695
79.408099,987.160120,911.279387
88.392877,820.762315,981.016122
30.827509,357.439140,979.575114
241.513880,707.339949,989.914493
291.395165,680.267734,991.244841
366.483734,318.447221,995.572723
189.513770,938.809747,962.960236
97.663140,926.082191,946.045684
930.054333,977.098044,936.912697
956.233928,974.339680,886.154518
881.161840,991.664528,392.235746
992.893818,973.370711,68.363271
974.455599,963.749969,655.887037
517.329004,996.707631,156.638292
330.470571,991.657521,203.074146
147.890851,999.427541,507.552399
328.623933,994.369367,785.807393
787.558224,992.574294,713.145276
41.507569,18.573279,141.625673
