1000
604.660288,940.509088,664.560053
437.714187,424.637497,686.823073
65.637019,156.519255,96.969519
300.911861,515.212629,813.639961
214.263873,380.657189,318.058174
468.889845,283.034151,293.101857
679.084676,218.553053,203.186877
360.871417,570.673276,862.491437
293.114245,297.082564,752.573036
206.582662,865.335013,696.719166
523.820306,28.303083,158.328278
607.253440,975.241619,79.453623
594.808598,59.120651,692.024587
301.522681,173.266238,541.099855
544.155573,278.507622,423.152202
530.585715,253.540501,282.080995
788.604915,361.805480,880.543123
297.112261,894.361729,97.454618
976.916869,74.290999,222.289417
681.078312,241.515089,311.522444
932.846429,741.848960,801.055043
730.231477,182.924916,428.357082
896.991958,682.653488,978.929356
922.212259,90.837275,493.141998
926.986804,954.945440,347.953964
690.838832,710.907195,563.779596
649.489461,551.765049,755.823507
403.803286,130.651117,985.964729
896.341745,322.083971,721.147765
644.539783,85.520508,669.575298
622.728317,369.692844,236.822547
535.281891,187.246101,238.840703
628.098171,126.752929,281.330294
410.322844,434.912474,625.095028
550.146921,623.608826,729.180727
830.533919,0.513816,736.068601
399.983763,497.868113,603.978102
409.618278,29.671281,1.903895
2.843041,915.821315,589.834185
559.392449,815.405171,878.011759
458.442479,600.165595,26.265151
845.832787,249.693201,641.784291
247.466608,173.655845,592.623753
814.394551,693.838137,30.322548
539.210106,975.674815,750.763056
294.006313,753.161278,150.964045
355.767265,831.930853,231.830042
627.834605,498.394301,89.836089
25.193960,392.216183,589.383086
929.611635,572.086801,588.576345
411.762688,552.580390,491.607396
957.953914,797.208541,107.381113
783.034973,393.250999,130.413846
190.032766,739.825781,654.041409
98.383789,520.380286,99.729664
151.843402,76.190262,315.208085
159.650921,137.804062,322.610683
539.074517,570.851627,512.781758
684.175130,653.040205,524.499760
654.270134,716.368375,636.644214
12.825909,30.682196,98.030875
369.111709,826.454126,347.681709
344.315018,252.999824,216.471147
555.002136,402.070845,506.497064
168.679668,331.368260,827.928096
700.287873,57.926260,999.159490
411.540363,111.674637,780.754085
92.117624,53.494624,714.695816
250.762275,848.632921,973.881874
212.560949,21.533783,945.194760
92.970155,645.833375,311.885543
448.464364,487.239249,82.479677
671.829106,400.188289,900.275147
949.883206,319.331268,499.385494
400.432317,19.808670,645.038866
428.688430,339.596751,887.447501
236.327474,765.008215,35.754647
727.577256,625.836627,513.087506
72.448357,724.229058,879.844846
977.763477,847.500262,832.197938
247.844523,913.399063,75.037210
835.103801,629.331692,751.740579
632.003434,96.934213,14.827369
583.834742,68.756195,998.273811
649.188417,985.465579,834.805760
332.056086,661.393181,956.020627
310.510276,184.390694,967.094341
833.241816,309.548451,805.871768
417.325842,718.530449,406.736775
895.803268,958.176363,18.713221
791.672309,423.553154,15.181277
432.698240,904.776237,855.704415
42.921642,659.030533,347.859043
503.486790,839.947421,23.109568
124.363519,261.175619,834.947506
314.804796,7.681206,899.750126
370.267536,100.199409,643.204027
769.889090,791.125336,262.381907
346.863880,214.653715,822.092897
351.134300,599.194253,578.351257
413.580988,119.850509,911.613707
53.785580,228.917587,324.173963
350.765128,349.288748,303.802130
968.746160,671.526550,207.943128
963.139401,302.202375,807.941081
134.084163,947.760289,640.864821
953.258754,809.874226,181.590847
942.757372,831.241036,494.680436
